,lat,lon,alt,timestamp,topic_id_x,temp,tds,turb,t_v,ph,ph_v,topic_id_y
274,51.9883902,5.666781,1.0,1621002473065158523,1,20.5,187.0,213.77,3.78,4.35,3.15,3.0
275,51.988396,5.6667807,1.0,1621002474062526483,1,20.562,186.0,233.83,3.81,4.47,3.13,3.0
276,51.9884013,5.6667823,1.0,1621002475067523065,1,20.625,187.0,244.63,3.83,4.5,3.12,3.0
277,51.9884065,5.6667837,1.0,1621002476064639930,1,20.625,187.0,272.4,3.87,4.37,3.15,3.0
278,51.9884117,5.6667865,1.0,1621002477064792196,1,20.687,187.0,240.0,3.82,4.4,3.14,3.0
279,51.988418,5.6667885,1.0,1621002478065838963,1,20.687,187.0,253.89,3.84,4.51,3.12,3.0
280,51.988425,5.6667887,1.0,1621002479065796702,1,20.687,187.0,253.89,3.84,4.51,3.12,3.0
281,51.9884323,5.6667878,1.0,1621002480065975523,1,20.75,187.0,246.17,3.83,4.41,3.14,3.0
282,51.9884387,5.6667872,1.0,1621002481065676943,1,20.75,187.0,240.0,3.82,4.5,3.12,3.0
283,51.9884447,5.6667862,1.0,1621002482062925461,1,20.75,187.0,243.09,3.82,4.4,3.14,3.0
284,51.9884502,5.6667867,1.0,1621002483065148629,1,20.75,187.0,249.26,3.83,4.54,3.12,3.0
285,51.9884568,5.6667857,1.0,1621002484066019718,1,20.75,187.0,190.63,3.74,4.45,3.13,3.0
286,51.9884628,5.6667837,1.0,1621002485063665496,1,20.75,187.0,210.69,3.77,4.36,3.15,3.0
287,51.9884702,5.6667817,1.0,1621002486101118699,1,20.75,187.0,210.69,3.77,4.36,3.15,3.0
288,51.9884778,5.6667773,1.0,1621002487067600060,1,20.75,187.0,261.6,3.85,4.47,3.13,3.0
289,51.9884847,5.6667737,1.0,1621002488068398497,1,20.75,187.0,332.56,3.96,4.37,3.15,3.0
290,51.9884917,5.666769,1.0,1621002489064505617,1,20.75,187.0,332.56,3.96,4.37,3.15,3.0
291,51.9884972,5.6667635,1.0,1621002490065025486,1,20.75,185.0,326.39,3.96,4.62,3.1,3.0
292,51.9885022,5.6667573,1.0,1621002491066054858,1,20.75,185.0,321.77,3.95,4.45,3.13,3.0
293,51.9885082,5.6667493,1.0,1621002492064367508,1,20.75,185.0,301.71,3.92,4.42,3.14,3.0
294,51.9885125,5.6667415,1.0,1621002493065605867,1,20.687,185.0,278.57,3.88,4.35,3.15,3.0
295,51.9885162,5.6667317,1.0,1621002494290166649,1,20.687,185.0,247.71,3.83,4.4,3.14,3.0
296,51.9885202,5.6667222,1.0,1621002495157741877,1,20.687,185.0,182.92,3.73,4.41,3.14,3.0
297,51.9885235,5.6667127,1.0,1621002496061662796,1,20.687,185.0,113.5,3.62,4.54,3.12,3.0
298,51.9885268,5.6667012,1.0,1621002497065278339,1,20.625,186.0,48.7,3.52,4.42,3.14,3.0
299,51.988529,5.6666897,1.0,1621002498064278222,1,20.625,186.0,-11.46,3.42,4.67,3.09,3.0
300,51.9885307,5.6666783,1.0,1621002499126054067,1,20.625,187.0,-63.92,3.34,4.44,3.13,3.0
301,51.9885323,5.6666685,1.0,1621002500064572949,1,20.625,186.0,-85.51,3.3,4.45,3.13,3.0
302,51.9885328,5.6666583,1.0,1621002501066745403,1,20.687,186.0,-150.31,3.2,4.59,3.11,3.0
303,51.9885325,5.6666482,1.0,1621002502065609974,1,20.687,187.0,-176.53,3.16,4.63,3.1,3.0
304,51.9885328,5.6666373,1.0,1621002503076029324,1,20.687,185.0,-201.22,3.12,4.58,3.11,3.0
305,51.988532,5.666626,1.0,1621002504068654486,1,20.687,185.0,-201.22,3.12,4.58,3.11,3.0
306,51.9885302,5.6666153,1.0,1621002505065287334,1,20.687,186.0,-233.62,3.07,4.73,3.08,3.0
307,51.9885287,5.666606,1.0,1621002506063365435,1,20.75,187.0,-259.84,3.03,4.5,3.12,3.0
308,51.9885268,5.6665998,1.0,1621002507057046796,1,20.75,187.0,-259.84,3.03,4.5,3.12,3.0
309,51.9885247,5.6665962,1.0,1621002508059844662,1,20.75,185.0,-270.64,3.01,4.63,3.1,3.0
310,51.9885228,5.6665927,1.0,1621002509059013554,1,20.75,186.0,-281.44,2.99,4.65,3.09,3.0
311,51.9885213,5.6665903,1.0,1621002510164308219,1,20.75,185.0,-299.95,2.96,4.74,3.08,3.0
312,51.98852,5.666588,1.0,1621002511060133543,1,20.75,185.0,-299.95,2.96,4.74,3.08,3.0
313,51.9885183,5.6665852,1.0,1621002512059552875,1,20.75,185.0,-306.12,2.95,4.63,3.1,3.0
314,51.9885165,5.6665827,1.0,1621002513062068244,1,20.75,186.0,-307.67,2.95,4.55,3.11,3.0
315,51.9885153,5.6665803,1.0,1621002514055579787,1,20.75,185.0,-309.21,2.95,4.82,3.06,3.0
316,51.9885145,5.6665778,1.0,1621002515061248065,1,20.75,185.0,-309.21,2.95,4.76,3.07,3.0
317,51.9885138,5.6665757,1.0,1621002516093246162,1,20.75,186.0,-312.29,2.94,4.76,3.07,3.0
318,51.9885128,5.6665733,1.0,1621002517059248164,1,20.687,185.0,-312.29,2.94,4.71,3.08,3.0
319,51.9885117,5.6665715,1.0,1621002518058867876,1,20.75,185.0,-313.84,2.94,4.69,3.09,3.0
320,51.9885102,5.6665692,1.0,1621002519059590729,1,20.75,185.0,-307.67,2.95,4.83,3.06,3.0
321,51.9885087,5.6665638,1.0,1621002520058920936,1,20.75,185.0,-287.61,2.98,4.81,3.06,3.0
322,51.9885075,5.6665567,1.0,1621002521059360294,1,20.687,187.0,-239.79,3.06,4.62,3.1,3.0
323,51.9885072,5.6665493,1.0,1621002522061692189,1,20.75,185.0,-184.25,3.15,4.62,3.1,3.0
324,51.9885087,5.6665407,1.0,1621002523062663761,1,20.687,187.0,-87.06,3.3,4.58,3.11,3.0
325,51.9885112,5.6665333,1.0,1621002524169467102,1,20.687,185.0,81.1,3.57,4.54,3.12,3.0
326,51.9885138,5.6665275,1.0,1621002525165435023,1,20.687,185.0,229.2,3.8,4.42,3.14,3.0
327,51.9885178,5.666524,1.0,1621002526060027153,1,20.687,185.0,229.2,3.8,4.42,3.14,3.0
328,51.988522,5.6665213,1.0,1621002527066646399,1,20.687,185.0,193.72,3.75,4.38,3.14,3.0
329,51.9885257,5.6665205,1.0,1621002528060000665,1,20.687,185.0,261.6,3.85,4.5,3.12,3.0
330,51.9885292,5.6665237,1.0,1621002529063675673,1,20.687,185.0,261.6,3.85,4.5,3.12,3.0
331,51.9885315,5.6665285,1.0,1621002530058640739,1,20.687,185.0,283.2,3.89,4.54,3.12,3.0
332,51.988533,5.6665355,1.0,1621002531062211318,1,20.687,186.0,173.66,3.71,4.69,3.09,3.0
333,51.988535,5.6665438,1.0,1621002532066303232,1,20.687,186.0,181.38,3.73,4.38,3.14,3.0
334,51.9885382,5.6665522,1.0,1621002533065126597,1,20.687,186.0,190.63,3.74,4.13,3.19,3.0
335,51.9885407,5.6665607,1.0,1621002534065403581,1,20.687,185.0,204.52,3.76,4.64,3.1,3.0
336,51.9885437,5.6665687,1.0,1621002535064841794,1,20.687,185.0,243.09,3.82,4.45,3.13,3.0
337,51.9885462,5.6665767,1.0,1621002536060467960,1,20.687,185.0,243.09,3.82,4.45,3.13,3.0
338,51.9885493,5.6665847,1.0,1621002537064326969,1,20.687,185.0,263.14,3.85,4.35,3.15,3.0
339,51.9885515,5.666591,1.0,1621002538063221988,1,20.687,185.0,278.57,3.88,4.4,3.14,3.0
340,51.9885542,5.666597,1.0,1621002539063774454,1,20.687,185.0,235.37,3.81,4.58,3.11,3.0
341,51.9885563,5.666604,1.0,1621002540064311934,1,20.687,185.0,202.98,3.76,4.38,3.14,3.0
342,51.988559,5.666612,1.0,1621002541066097109,1,20.687,186.0,165.95,3.7,4.37,3.15,3.0
343,51.9885615,5.666621,1.0,1621002542065327597,1,20.687,185.0,190.63,3.74,4.41,3.14,3.0
344,51.9885645,5.6666298,1.0,1621002543059721165,1,20.687,185.0,209.15,3.77,4.41,3.14,3.0
345,51.9885675,5.6666378,1.0,1621002544063115214,1,20.687,186.0,223.03,3.79,4.35,3.15,3.0
346,51.98857,5.6666452,1.0,1621002545168048617,1,20.687,185.0,235.37,3.81,4.38,3.14,3.0
347,51.9885725,5.6666528,1.0,1621002546089517439,1,20.687,185.0,190.63,3.74,4.4,3.14,3.0
348,51.988576,5.6666613,1.0,1621002547058326787,1,20.687,185.0,190.63,3.74,4.4,3.14,3.0
349,51.9885792,5.6666697,1.0,1621002548062958723,1,20.687,185.0,221.49,3.79,4.49,3.13,3.0
350,51.9885818,5.6666783,1.0,1621002549064161625,1,20.625,186.0,178.29,3.72,4.28,3.16,3.0
351,51.9885845,5.6666868,1.0,1621002550065046017,1,20.625,186.0,179.83,3.72,4.28,3.16,3.0
352,51.988587,5.6666952,1.0,1621002551064147546,1,20.625,187.0,181.38,3.73,4.28,3.16,3.0
353,51.988589,5.6667043,1.0,1621002552063324178,1,20.625,186.0,148.98,3.67,4.58,3.11,3.0
354,51.9885898,5.666714,1.0,1621002554186891266,1,20.625,187.0,111.96,3.62,4.33,3.15,3.0
355,51.9885913,5.6667242,1.0,1621002554187015068,1,20.625,187.0,111.96,3.62,4.33,3.15,3.0
356,51.988593,5.6667333,1.0,1621002555154032581,1,20.625,186.0,142.81,3.66,4.31,3.16,3.0
357,51.9885935,5.6667432,1.0,1621002556063325261,1,20.687,185.0,93.44,3.59,4.24,3.17,3.0
358,51.9885935,5.6667532,1.0,1621002557065158604,1,20.625,186.0,119.67,3.63,4.46,3.13,3.0
359,51.9885932,5.6667615,1.0,1621002558064026467,1,20.625,186.0,119.67,3.63,4.46,3.13,3.0
360,51.9885932,5.6667705,1.0,1621002559064678251,1,20.625,186.0,121.21,3.63,4.27,3.17,3.0
361,51.9885932,5.6667798,1.0,1621002560069769213,1,20.625,186.0,111.96,3.62,4.24,3.17,3.0
362,51.9885928,5.6667878,1.0,1621002561066626373,1,20.625,186.0,115.04,3.62,4.47,3.13,3.0
363,51.9885922,5.6667967,1.0,1621002562063466909,1,20.625,186.0,74.93,3.56,4.41,3.14,3.0
364,51.9885917,5.6668058,1.0,1621002563063646082,1,20.625,186.0,79.56,3.56,4.36,3.15,3.0
365,51.988591,5.6668145,1.0,1621002564063853726,1,20.562,186.0,102.7,3.6,4.33,3.15,3.0
366,51.9885898,5.6668213,1.0,1621002565060005886,1,20.562,186.0,61.05,3.54,4.35,3.15,3.0
367,51.9885878,5.6668287,1.0,1621002566062185452,1,20.562,186.0,24.02,3.48,4.6,3.1,3.0
368,51.988585,5.6668353,1.0,1621002567064345557,1,20.562,186.0,-50.03,3.36,4.58,3.11,3.0
369,51.988582,5.6668402,1.0,1621002568063806464,1,20.5,186.0,-119.45,3.25,4.62,3.1,3.0
370,51.9885803,5.666844,1.0,1621002569066738539,1,20.5,186.0,-190.42,3.14,4.27,3.17,3.0
371,51.9885787,5.6668448,1.0,1621002570062916917,1,20.5,186.0,-256.76,3.03,4.63,3.1,3.0
372,51.9885745,5.6668438,1.0,1621002571063487665,1,20.5,186.0,-298.41,2.97,4.6,3.1,3.0
373,51.9885705,5.6668397,1.0,1621002572056193557,1,20.5,186.0,-327.72,2.92,4.65,3.09,3.0
374,51.9885673,5.6668353,1.0,1621002573057393987,1,20.5,186.0,-327.72,2.92,4.65,3.09,3.0
375,51.9885652,5.6668285,1.0,1621002574057051286,1,20.5,186.0,-284.53,2.99,4.58,3.11,3.0
376,51.9885638,5.666821,1.0,1621002575064965483,1,20.5,186.0,-238.24,3.06,4.4,3.14,3.0
377,51.9885637,5.6668103,1.0,1621002576097215943,1,20.5,186.0,-238.24,3.06,4.4,3.14,3.0
378,51.9885645,5.6667978,1.0,1621002577062173088,1,20.5,186.0,-187.33,3.14,4.64,3.1,3.0
379,51.9885667,5.666789,1.0,1621002578063333224,1,20.562,186.0,44.08,3.51,4.5,3.12,3.0
380,51.9885687,5.666781,1.0,1621002579063345534,1,20.562,186.0,196.8,3.75,4.22,3.18,3.0
381,51.9885733,5.6667757,1.0,1621002580064869481,1,20.562,186.0,196.8,3.75,4.22,3.18,3.0
382,51.9885773,5.6667708,1.0,1621002581063589555,1,20.625,186.0,270.86,3.87,4.45,3.13,3.0
383,51.9885807,5.6667638,1.0,1621002582062872361,1,20.625,186.0,170.58,3.71,4.41,3.14,3.0
384,51.988583,5.6667562,1.0,1621002583061445747,1,20.625,186.0,170.58,3.71,4.41,3.14,3.0
385,51.9885833,5.6667483,1.0,1621002584064207241,1,20.562,186.0,-25.35,3.4,4.5,3.12,3.0
386,51.9885832,5.66674,1.0,1621002585072291805,1,20.562,186.0,-165.74,3.18,4.67,3.09,3.0
387,51.9885818,5.6667315,1.0,1621002586059731264,1,20.562,186.0,-261.38,3.02,4.82,3.06,3.0
388,51.9885788,5.6667252,1.0,1621002587063389602,1,20.562,186.0,-286.07,2.99,4.62,3.1,3.0
389,51.9885763,5.6667193,1.0,1621002588060158303,1,20.562,186.0,-326.18,2.92,4.71,3.08,3.0
390,51.9885718,5.666716,1.0,1621002589068830928,1,20.562,186.0,-329.26,2.92,4.62,3.1,3.0
391,51.9885675,5.6667147,1.0,1621002590063523425,1,20.625,186.0,-301.5,2.96,4.49,3.13,3.0
392,51.9885632,5.6667155,1.0,1621002591058713333,1,20.625,186.0,-259.84,3.03,4.46,3.13,3.0
393,51.9885595,5.6667203,1.0,1621002592062197388,1,20.625,186.0,-208.93,3.11,4.54,3.12,3.0
394,51.9885558,5.6667257,1.0,1621002593059638035,1,20.625,186.0,-88.6,3.3,4.58,3.11,3.0
395,51.988554,5.6667307,1.0,1621002594060168087,1,20.625,186.0,-23.8,3.4,4.56,3.11,3.0
396,51.9885537,5.6667367,1.0,1621002595059234751,1,20.625,186.0,101.16,3.6,4.46,3.13,3.0
397,51.9885548,5.6667423,1.0,1621002596063365460,1,20.625,187.0,187.55,3.74,4.44,3.13,3.0
398,51.9885563,5.6667477,1.0,1621002597063708789,1,20.625,186.0,187.55,3.74,4.58,3.11,3.0
399,51.988557,5.6667537,1.0,1621002598064405901,1,20.625,186.0,187.55,3.74,4.58,3.11,3.0
400,51.9885553,5.6667595,1.0,1621002599058362374,1,20.687,185.0,108.87,3.61,4.44,3.13,3.0
401,51.988554,5.6667652,1.0,1621002600059777617,1,20.687,185.0,50.25,3.52,4.44,3.13,3.0
402,51.9885517,5.6667705,1.0,1621002601058157271,1,20.687,185.0,50.25,3.52,4.44,3.13,3.0
403,51.9885498,5.6667748,1.0,1621002602057636489,1,20.687,186.0,-57.74,3.35,4.55,3.11,3.0
404,51.9885495,5.6667787,1.0,1621002603055037023,1,20.687,186.0,-250.59,3.04,4.67,3.09,3.0
405,51.9885447,5.6667797,1.0,1621002604060008420,1,20.687,185.0,-298.41,2.97,4.67,3.09,3.0
406,51.988539,5.6667787,1.0,1621002605058727075,1,20.687,185.0,-298.41,2.97,4.67,3.09,3.0
407,51.988534,5.6667752,1.0,1621002606093284098,1,20.687,186.0,-329.26,2.92,4.63,3.1,3.0
408,51.9885307,5.6667698,1.0,1621002607058969682,1,20.687,185.0,-323.09,2.93,4.59,3.11,3.0
409,51.9885278,5.6667622,1.0,1621002608056376509,1,20.687,186.0,-275.27,3.0,4.62,3.1,3.0
410,51.988528,5.6667542,1.0,1621002609061044612,1,20.75,186.0,-218.19,3.09,4.45,3.13,3.0
411,51.9885292,5.6667472,1.0,1621002610061812969,1,20.75,185.0,-104.03,3.27,4.62,3.1,3.0
412,51.9885308,5.6667417,1.0,1621002611061319666,1,20.75,185.0,99.61,3.6,4.42,3.14,3.0
413,51.988534,5.666738,1.0,1621002612059127477,1,20.75,185.0,247.71,3.83,4.2,3.18,3.0
414,51.9885373,5.6667348,1.0,1621002613056200229,1,20.75,185.0,250.8,3.84,4.38,3.14,3.0
415,51.9885405,5.6667332,1.0,1621002614179044043,1,20.687,186.0,204.52,3.76,4.33,3.15,3.0
416,51.9885433,5.6667323,1.0,1621002615157290869,1,20.687,185.0,249.26,3.83,4.47,3.13,3.0
417,51.9885478,5.6667313,1.0,1621002616072154653,1,20.75,184.0,218.4,3.78,4.38,3.14,3.0
418,51.9885515,5.666728,1.0,1621002617058404214,1,20.687,185.0,255.43,3.84,4.44,3.13,3.0
419,51.9885532,5.6667235,1.0,1621002618057472845,1,20.625,185.0,152.07,3.68,4.51,3.12,3.0
420,51.988554,5.6667168,1.0,1621002619059474129,1,20.625,185.0,152.07,3.68,4.51,3.12,3.0
421,51.9885538,5.6667103,1.0,1621002620064225589,1,20.562,186.0,-242.87,3.05,4.85,3.06,3.0
422,51.9885525,5.6667062,1.0,1621002621058193310,1,20.562,184.0,-321.55,2.93,4.72,3.08,3.0
423,51.988549,5.666704,1.0,1621002622058946716,1,20.562,182.0,-336.98,2.91,4.68,3.09,3.0
424,51.9885457,5.666704,1.0,1621002623058345127,1,20.562,182.0,-336.98,2.91,4.68,3.09,3.0
425,51.9885418,5.6667058,1.0,1621002624054305677,1,20.437,186.0,-238.24,3.06,4.33,3.15,3.0
426,51.9885377,5.666711,1.0,1621002625062807534,1,20.437,186.0,-162.65,3.18,4.51,3.12,3.0
427,51.9885345,5.6667177,1.0,1621002626068378124,1,20.437,186.0,-162.65,3.18,4.51,3.12,3.0
428,51.9885318,5.6667247,1.0,1621002627062372547,1,20.437,186.0,-54.66,3.35,4.46,3.13,3.0
429,51.98853,5.6667323,1.0,1621002628062027567,1,20.5,186.0,28.65,3.48,4.45,3.13,3.0
430,51.98853,5.6667387,1.0,1621002629063809010,1,20.625,184.0,156.69,3.69,4.4,3.14,3.0
431,51.9885305,5.6667468,1.0,1621002630066288138,1,20.625,184.0,156.69,3.69,4.4,3.14,3.0
432,51.9885312,5.6667548,1.0,1621002631062225410,1,20.562,186.0,122.75,3.63,4.51,3.12,3.0
433,51.9885305,5.6667615,1.0,1621002632062568799,1,20.5,186.0,98.07,3.59,4.38,3.14,3.0
434,51.9885285,5.6667687,1.0,1621002633057700262,1,20.5,186.0,56.42,3.53,4.14,3.19,3.0
435,51.9885257,5.6667745,1.0,1621002634054862124,1,20.562,182.0,0.88,3.44,4.19,3.18,3.0
436,51.9885222,5.6667797,1.0,1621002635077192808,1,20.5,184.0,-108.65,3.27,4.49,3.13,3.0
437,51.9885188,5.6667817,1.0,1621002636089770121,1,20.437,187.0,-210.47,3.11,4.47,3.13,3.0
438,51.9885145,5.6667822,1.0,1621002637056787811,1,20.437,186.0,-258.3,3.03,4.54,3.12,3.0
439,51.9885098,5.666779,1.0,1621002638056773489,1,20.5,186.0,-306.12,2.95,4.56,3.11,3.0
440,51.9885055,5.6667752,1.0,1621002639057597877,1,20.625,186.0,-330.81,2.92,4.67,3.09,3.0
441,51.9885022,5.666769,1.0,1621002640062222766,1,20.625,186.0,-321.55,2.93,4.62,3.1,3.0
442,51.9884978,5.6667608,1.0,1621002641061299646,1,20.625,186.0,-321.55,2.93,4.62,3.1,3.0
443,51.9884942,5.6667528,1.0,1621002642063649806,1,20.687,187.0,-293.78,2.97,4.54,3.12,3.0
444,51.9884907,5.6667437,1.0,1621002643058261520,1,20.687,187.0,-273.73,3.01,4.56,3.11,3.0
445,51.9884875,5.6667343,1.0,1621002644062623933,1,20.719,186.0,-272.18,3.01,4.46,3.13,3.0
446,51.9884847,5.6667258,1.0,1621002645171092475,1,20.75,186.0,-272.18,3.01,4.67,3.09,3.0
447,51.9884827,5.6667165,1.0,1621002646061113843,1,20.75,185.0,-255.21,3.03,4.54,3.12,3.0
448,51.9884807,5.6667052,1.0,1621002647063190360,1,20.75,186.0,-255.21,3.03,4.6,3.1,3.0
449,51.9884787,5.6666937,1.0,1621002648061656850,1,20.75,186.0,-255.21,3.03,4.6,3.1,3.0
450,51.988476,5.6666828,1.0,1621002649061606232,1,20.687,185.0,-262.93,3.02,4.54,3.12,3.0
451,51.9884735,5.6666725,1.0,1621002650062897928,1,20.687,187.0,-276.81,3.0,4.6,3.1,3.0
452,51.9884713,5.6666622,1.0,1621002651066982079,1,20.687,187.0,-276.81,3.0,4.6,3.1,3.0
453,51.9884677,5.666653,1.0,1621002652058238941,1,20.75,185.0,-289.15,2.98,4.68,3.09,3.0
454,51.9884635,5.6666445,1.0,1621002653061187888,1,20.75,187.0,-303.04,2.96,4.6,3.1,3.0
455,51.9884588,5.666637,1.0,1621002654062222113,1,20.75,186.0,-320.01,2.93,4.6,3.1,3.0
456,51.988453,5.6666297,1.0,1621002655062292328,1,20.75,186.0,-320.01,2.93,4.6,3.1,3.0
457,51.988446,5.6666237,1.0,1621002656066122494,1,20.75,187.0,-321.55,2.93,4.47,3.13,3.0
458,51.9884408,5.6666185,1.0,1621002657062578715,1,20.75,187.0,-321.55,2.93,4.65,3.09,3.0
459,51.9884365,5.6666133,1.0,1621002658061177551,1,20.75,185.0,-330.81,2.92,4.71,3.08,3.0
460,51.9884317,5.6666085,1.0,1621002659063830962,1,20.75,185.0,-330.81,2.92,4.37,3.15,3.0
461,51.9884273,5.666603,1.0,1621002660063006709,1,20.75,185.0,-333.89,2.91,4.69,3.09,3.0
462,51.988425,5.6665975,1.0,1621002661071968448,1,20.75,185.0,-327.72,2.92,4.46,3.13,3.0
463,51.988423,5.6665905,1.0,1621002662065596326,1,20.75,185.0,-286.07,2.99,4.77,3.07,3.0
464,51.9884227,5.666584,1.0,1621002663056127041,1,20.687,185.0,-255.21,3.03,4.73,3.08,3.0
465,51.9884237,5.6665752,1.0,1621002664152076964,1,20.687,184.0,-210.47,3.11,4.5,3.12,3.0
466,51.9884253,5.6665672,1.0,1621002665065296275,1,20.625,186.0,-105.57,3.27,4.45,3.13,3.0
467,51.988429,5.6665593,1.0,1621002666089962165,1,20.625,186.0,-105.57,3.27,4.45,3.13,3.0
468,51.9884327,5.6665527,1.0,1621002667062395828,1,20.5,184.0,186.01,3.73,4.14,3.19,3.0
469,51.9884368,5.6665483,1.0,1621002668060536590,1,20.437,184.0,267.77,3.86,4.28,3.16,3.0
470,51.9884417,5.6665447,1.0,1621002669061889314,1,20.437,184.0,267.77,3.86,4.28,3.16,3.0
471,51.988447,5.6665425,1.0,1621002670067376686,1,20.437,186.0,273.94,3.87,4.44,3.13,3.0
472,51.9884512,5.6665407,1.0,1621002671061628767,1,20.437,186.0,230.74,3.8,4.4,3.14,3.0
473,51.9884567,5.6665425,1.0,1621002672060928611,1,20.5,184.0,256.97,3.85,4.37,3.15,3.0
474,51.9884625,5.666544,1.0,1621002673062315669,1,20.5,184.0,256.97,3.85,4.37,3.15,3.0
475,51.9884678,5.6665458,1.0,1621002674061317887,1,20.437,186.0,290.91,3.9,4.26,3.17,3.0
476,51.9884732,5.6665493,1.0,1621002675061516075,1,20.5,187.0,290.91,3.9,4.26,3.17,3.0
477,51.9884765,5.6665533,1.0,1621002676056248253,1,20.5,187.0,290.91,3.9,4.26,3.17,3.0
478,51.988478,5.6665588,1.0,1621002677076600304,1,20.562,186.0,267.77,3.86,4.4,3.14,3.0
479,51.9884798,5.6665655,1.0,1621002678062873073,1,20.562,186.0,227.66,3.8,4.41,3.14,3.0
480,51.9884823,5.6665733,1.0,1621002679058197179,1,20.656,186.0,186.01,3.73,4.38,3.14,3.0
481,51.9884845,5.6665812,1.0,1621002680062514941,1,20.687,185.0,175.21,3.72,4.45,3.13,3.0
482,51.9884842,5.6665882,1.0,1621002681059107543,1,20.687,185.0,175.21,3.72,4.37,3.15,3.0
483,51.988484,5.6665977,1.0,1621002682062181197,1,20.687,186.0,145.9,3.67,4.45,3.13,3.0
484,51.988484,5.6666067,1.0,1621002683062695039,1,20.687,187.0,116.58,3.62,4.36,3.15,3.0
485,51.988484,5.6666168,1.0,1621002684061610558,1,20.687,186.0,119.67,3.63,4.35,3.15,3.0
486,51.9884847,5.6666265,1.0,1621002685060814045,1,20.75,187.0,130.47,3.65,4.41,3.14,3.0
487,51.9884858,5.6666363,1.0,1621002686064963678,1,20.75,185.0,156.69,3.69,4.37,3.15,3.0
488,51.9884875,5.6666462,1.0,1621002687063705800,1,20.75,186.0,158.24,3.69,4.44,3.13,3.0
489,51.98849,5.6666558,1.0,1621002688064746714,1,20.75,185.0,184.46,3.73,4.29,3.16,3.0
490,51.9884927,5.6666645,1.0,1621002689062667901,1,20.75,185.0,196.8,3.75,4.37,3.15,3.0
491,51.9884945,5.6666733,1.0,1621002690066931274,1,20.75,185.0,170.58,3.71,4.4,3.14,3.0
492,51.988497,5.6666823,1.0,1621002691062198800,1,20.75,185.0,170.58,3.71,4.4,3.14,3.0
493,51.9885,5.6666897,1.0,1621002692065570463,1,20.687,187.0,198.35,3.75,4.23,3.17,3.0
494,51.9885018,5.6666973,1.0,1621002693062633628,1,20.687,187.0,148.98,3.67,4.41,3.14,3.0
495,51.988504,5.6667078,1.0,1621002694062484017,1,20.687,187.0,148.98,3.67,4.41,3.14,3.0
496,51.9885057,5.6667183,1.0,1621002695064190311,1,20.687,187.0,139.72,3.66,4.44,3.13,3.0
497,51.9885083,5.6667275,1.0,1621002696101562568,1,20.75,187.0,187.55,3.74,4.44,3.13,3.0
498,51.9885112,5.6667357,1.0,1621002697064415144,1,20.75,187.0,199.89,3.75,4.32,3.16,3.0
499,51.9885135,5.666744,1.0,1621002698065924604,1,20.75,187.0,199.89,3.75,4.32,3.16,3.0
500,51.9885155,5.6667527,1.0,1621002699062524100,1,20.75,185.0,182.92,3.73,4.37,3.15,3.0
501,51.9885175,5.6667622,1.0,1621002700057171571,1,20.687,187.0,159.78,3.69,4.38,3.14,3.0
502,51.9885195,5.6667702,1.0,1621002701072410922,1,20.687,187.0,159.78,3.69,4.38,3.14,3.0
503,51.9885202,5.6667765,1.0,1621002702061442719,1,20.625,187.0,148.98,3.67,4.45,3.13,3.0
504,51.9885203,5.6667848,1.0,1621002703057497513,1,20.687,187.0,101.16,3.6,4.51,3.12,3.0
505,51.9885205,5.6667942,1.0,1621002704061251870,1,20.687,187.0,99.61,3.6,4.51,3.12,3.0
506,51.9885212,5.6668043,1.0,1621002705173878447,1,20.75,187.0,122.75,3.63,4.35,3.15,3.0
507,51.9885222,5.6668147,1.0,1621002706059988311,1,20.75,187.0,138.18,3.66,4.32,3.16,3.0
508,51.9885242,5.6668252,1.0,1621002707061548162,1,20.75,187.0,159.78,3.69,4.45,3.13,3.0
509,51.9885267,5.666835,1.0,1621002708062298774,1,20.75,187.0,175.21,3.72,4.45,3.13,3.0
510,51.9885293,5.6668447,1.0,1621002709061833045,1,20.75,187.0,187.55,3.74,4.41,3.14,3.0
511,51.9885327,5.6668542,1.0,1621002710067131608,1,20.812,187.0,195.26,3.75,4.46,3.13,3.0
512,51.9885363,5.6668617,1.0,1621002711063650989,1,20.812,187.0,221.49,3.79,4.36,3.15,3.0
513,51.9885395,5.6668683,1.0,1621002712060264508,1,20.812,187.0,238.46,3.82,4.38,3.14,3.0
514,51.9885425,5.6668748,1.0,1621002713060728153,1,20.812,187.0,212.23,3.77,4.53,3.12,3.0
515,51.9885437,5.6668818,1.0,1621002714056923661,1,20.75,187.0,170.58,3.71,4.64,3.1,3.0
516,51.9885443,5.6668882,1.0,1621002715059846626,1,20.812,187.0,111.96,3.62,4.51,3.12,3.0
517,51.9885433,5.666894,1.0,1621002716058949419,1,20.812,187.0,111.96,3.62,4.51,3.12,3.0
518,51.9885417,5.6668983,1.0,1621002717160786747,1,20.75,187.0,61.05,3.54,4.76,3.07,3.0
519,51.9885388,5.6669013,1.0,1621002718058458783,1,20.812,186.0,-179.62,3.15,4.67,3.09,3.0
520,51.9885348,5.6669033,1.0,1621002719059611056,1,20.781,186.0,-218.19,3.09,4.91,3.04,3.0
521,51.988531,5.6669027,1.0,1621002720061527037,1,20.75,187.0,-256.76,3.03,4.8,3.07,3.0
